timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY
2518400,1049.25,0.8,8.5,-6.0,1962.3197,70.89163
2518500,1050.25,0.8,8.5,-6.0,1962.1055,70.88665
2518600,1050.25,0.8,8.5,-6.0,1961.8912,70.88168
2518700,1050.75,0.8,8.5,-6.0,1961.677,70.87673
2518800,1052.25,0.8,8.5,-6.0,1961.4628,70.871796
2518900,1050.75,0.8,8.5,-6.0,1961.2485,70.86687
2519000,1051.75,0.8,8.5,-6.0,1961.0343,70.86195
2519100,1051.5,0.8,8.5,-6.0,1960.8201,70.85705
2519200,1051.75,0.8,8.5,-6.0,1960.6058,70.852165
2519300,1051.5,0.8,8.5,-6.0,1960.3916,70.84728
2519400,1051.25,0.8,8.5,-6.0,1960.1774,70.84242
2519500,1051.0,0.8,8.5,-6.0,1959.9631,70.83757
2519600,1052.25,0.8,8.5,-6.0,1959.7489,70.83273
2519700,1052.25,0.8,8.5,-6.0,1959.5348,70.82791
2519800,1049.25,0.8,8.5,-6.0,1959.3206,70.8231
2519900,1050.25,0.8,8.5,-6.0,1959.1063,70.8183
2520000,1049.75,0.8,8.5,-6.0,1958.8921,70.813515
2520100,1049.5,0.8,8.5,-6.0,1958.678,70.80874
2520200,1049.25,0.8,8.5,-6.0,1958.4637,70.80398
2520300,1049.25,0.8,8.5,-6.0,1958.2496,70.79923
2520400,1049.25,0.8,8.5,-6.0,1958.0355,70.794495
2520500,1050.25,0.8,8.5,-6.0,1957.8214,70.78977
2520600,1050.75,0.8,8.5,-6.0,1957.6073,70.785065
2520700,1051.75,0.8,8.5,-6.0,1957.3932,70.780365
2520800,1051.75,0.8,8.5,-6.0,1957.1791,70.77569
2520900,1051.75,0.8,8.5,-6.0,1956.965,70.77101
2521000,1051.75,0.8,8.5,-6.0,1956.751,70.76636
2521100,1051.5,0.8,8.5,-6.0,1956.537,70.76171
2521200,1050.75,0.8,8.5,-6.0,1956.323,70.75708
2521300,1051.75,0.8,8.5,-6.0,1956.109,70.752464
2521400,1051.25,0.8,8.5,-6.0,1955.895,70.747856
2521500,1052.75,0.8,8.5,-6.0,1955.6812,70.74326
2521600,1051.75,0.8,8.5,-6.0,1955.4673,70.738686
2521700,1052.25,0.8,8.5,-6.0,1955.2534,70.73412
2521800,1053.75,0.8,8.5,-6.0,1955.0396,70.72957
2521900,1053.75,0.8,8.5,-6.0,1954.8258,70.72503
2522000,1052.75,0.8,8.5,-6.0,1954.6119,70.7205
2522100,1053.0,0.8,8.5,-6.0,1954.3982,70.71599
2522200,1053.75,0.8,8.5,-6.0,1954.1846,70.71149
2522300,1053.25,0.8,8.5,-6.0,1953.9708,70.70699
2522400,1051.75,0.8,8.5,-6.0,1953.7572,70.70252
2522500,1052.25,0.8,8.5,-6.0,1953.5437,70.69806
2522600,1052.0,0.7,8.5,-6.0,1953.3301,70.69361
2522700,1052.75,0.7,8.5,-6.0,1953.1166,70.68918
2522800,1052.75,0.7,8.5,-6.0,1952.9032,70.68475
2522900,1052.25,0.7,8.5,-6.0,1952.6897,70.68034
2523000,1052.75,0.7,8.5,-6.0,1952.4763,70.67595
2523100,1054.25,0.7,8.5,-6.0,1952.263,70.67156
2523200,1054.0,0.7,8.5,-6.0,1952.0497,70.66719
2523300,1053.75,0.7,8.5,-6.0,1951.8364,70.662834
2523400,1052.25,0.7,9.5,-6.0,1951.6233,70.65849
2523500,1051.25,0.7,9.5,-6.0,1951.4102,70.65416
2523600,1050.75,0.7,9.5,-6.0,1951.197,70.64985
2523700,1050.75,0.7,9.5,-6.0,1950.984,70.64554
2523800,1050.75,0.7,9.5,-6.0,1950.771,70.64125
2523900,1051.25,0.7,9.5,-6.0,1950.5581,70.63697
2524000,1049.75,0.7,9.5,-6.0,1950.3452,70.632706
2524100,1051.75,0.7,9.5,-6.0,1950.1323,70.628456
2524200,1051.5,0.7,9.5,-6.0,1949.9196,70.62422
2524300,1052.75,0.7,9.5,-6.0,1949.7069,70.619995
2524400,1052.5,0.7,9.5,-6.0,1949.4943,70.61578
2524500,1052.25,0.7,9.5,-6.0,1949.2816,70.61159
2524600,1052.75,0.7,9.5,-6.0,1949.0691,70.6074
2524700,1052.75,0.7,9.5,-6.0,1948.8567,70.60323
2524800,1054.25,0.7,9.5,-6.0,1948.6443,70.599075
2524900,1054.75,0.7,9.5,-6.0,1948.432,70.594925
2525000,1055.75,0.7,9.5,-6.0,1948.2197,70.5908
2525100,1056.0,0.7,9.5,-6.0,1948.0076,70.58668
2525200,1056.0,0.7,9.5,-6.0,1947.7954,70.58257
2525300,1057.25,0.7,9.5,-6.0,1947.5834,70.57848
2525400,1057.25,0.7,9.5,-6.0,1947.3713,70.5744
2525500,1057.0,0.7,9.5,-6.0,1947.1594,70.57034
2525600,1059.25,0.7,9.5,-6.0,1946.9476,70.56629
2525700,1060.25,0.7,9.5,-6.0,1946.7358,70.56225
2525800,1060.25,0.7,9.5,-6.0,1946.5242,70.55823
2525900,1059.25,0.7,9.5,-6.0,1946.3126,70.554214
2526000,1057.75,0.7,9.5,-6.0,1946.1011,70.55022
2526100,1057.75,0.7,9.5,-6.0,1945.8896,70.546234
2526200,1057.75,0.7,9.5,-6.0,1945.6782,70.54226
2526300,1058.75,0.7,9.5,-6.0,1945.4669,70.53831
2526400,1058.25,0.7,9.5,-6.0,1945.2557,70.53436
2526500,1056.75,0.7,9.5,-6.0,1945.0447,70.53043
2526600,1057.0,0.7,9.5,-6.0,1944.8336,70.52651
2526700,1057.75,0.7,9.5,-6.0,1944.6227,70.52261
2526800,1056.25,0.7,9.5,-6.0,1944.4119,70.51872
2526900,1056.0,0.7,9.5,-6.0,1944.201,70.51485
2527000,1056.75,0.7,9.5,-6.0,1943.9904,70.51098
2527100,1055.75,0.7,9.5,-6.0,1943.7798,70.50713
2527200,1054.25,0.7,9.5,-6.0,1943.5693,70.503296
2527300,1051.75,0.7,9.5,-6.0,1943.3589,70.49947
2527400,1051.5,0.7,9.5,-6.0,1943.1486,70.49567
2527500,1051.75,0.7,9.5,-6.0,1942.9384,70.49187
2527600,1050.25,0.7,9.5,-6.0,1942.7283,70.48809
2527700,1050.0,0.7,9.5,-6.0,1942.5183,70.48432
2527800,1050.0,0.7,9.5,-6.0,1942.3083,70.48057
2527900,1049.75,0.7,9.5,-6.0,1942.0985,70.47683
2528000,1048.25,0.7,9.5,-6.0,1941.8888,70.4731
2528100,1049.25,0.7,9.5,-6.0,1941.6792,70.46938
2528200,1050.25,0.7,9.5,-6.0,1941.4697,70.46568
2528300,1050.25,0.7,9.5,-6.0,1941.2604,70.462
2528400,1050.25,0.7,9.5,-6.0,1941.051,70.45833
2528500,1049.75,0.7,9.5,-6.0,1940.8419,70.454666
2528600,1048.25,0.7,9.5,-6.0,1940.6328,70.45102
2528700,1047.75,0.7,9.5,-6.0,1940.4238,70.44739
2528800,1047.75,0.7,9.5,-6.0,1940.215,70.44377
2528900,1047.5,0.7,9.5,-6.0,1940.0062,70.44017
2529000,1048.25,0.7,9.5,-6.0,1939.7976,70.43658
2529100,1048.75,0.7,9.5,-6.0,1939.5891,70.433
2529200,1049.75,0.7,9.5,-6.0,1939.3807,70.429436
2529300,1049.25,0.7,9.5,-6.0,1939.1724,70.42589
2529400,1050.25,0.7,9.5,-6.0,1938.9642,70.422356
2529500,1049.25,0.7,9.5,-6.0,1938.7562,70.41883
2529600,1049.0,0.7,9.5,-6.0,1938.5483,70.41532
2529700,1048.75,0.7,9.5,-6.0,1938.3405,70.41183
2529800,1049.0,0.7,9.5,-6.0,1938.1328,70.40835
2529900,1049.0,0.7,9.5,-6.0,1937.9253,70.404884
2530000,1048.75,0.7,9.5,-6.0,1937.7179,70.40143
2530100,1048.75,0.7,9.5,-6.0,1937.5105,70.39799
2530200,1046.75,0.7,9.5,-6.0,1937.3033,70.39456
2530300,1045.75,0.7,9.5,-6.0,1937.0963,70.39115
2530400,1044.75,0.7,9.5,-6.0,1936.8894,70.38776
2530500,1043.75,0.7,9.5,-6.0,1936.6826,70.38437
2530600,1043.25,0.7,9.5,-6.0,1936.476,70.381004
2530700,1044.25,0.7,9.5,-6.0,1936.2694,70.37765
2530800,1042.75,0.7,9.5,-6.0,1936.0631,70.374306
2530900,1043.25,0.7,9.5,-6.0,1935.8568,70.37097
2531000,1044.25,0.7,9.5,-6.0,1935.6508,70.36766
2531100,1042.75,0.7,9.5,-6.0,1935.4447,70.36436
2531200,1041.75,0.7,9.5,-6.0,1935.2389,70.36108
2531300,1041.25,0.7,9.5,-6.0,1935.0332,70.3578
2531400,1039.25,0.7,9.5,-6.0,1934.8276,70.35454
2531500,1039.75,0.7,9.5,-6.0,1934.6222,70.351295
2531600,1039.25,0.7,9.5,-6.0,1934.417,70.34807
2531700,1038.25,0.7,9.5,-6.0,1934.2118,70.34485
2531800,1037.25,0.7,9.5,-6.0,1934.0068,70.341644
2531900,1037.0,0.8,9.5,-6.0,1933.802,70.338455
2532000,1037.25,0.8,9.5,-6.0,1933.5973,70.33528
2532100,1037.75,0.8,9.5,-6.0,1933.3928,70.33212
2532200,1038.25,0.8,9.5,-6.0,1933.1885,70.32897
2532300,1037.75,0.8,9.5,-6.0,1932.9843,70.32584
2532400,1038.0,0.8,9.5,-6.0,1932.7802,70.32272
2532500,1038.0,0.8,9.5,-6.0,1932.5762,70.31962
2532600,1038.75,0.8,9.5,-6.0,1932.3724,70.31653
2532700,1039.0,0.8,9.5,-6.0,1932.1688,70.313446
2532800,1039.25,0.8,9.5,-6.0,1931.9653,70.31039
2532900,1038.25,0.8,9.5,-6.0,1931.7621,70.307335
2533000,1038.75,0.8,9.5,-6.0,1931.559,70.304306
2533100,1038.75,0.8,9.5,-6.0,1931.356,70.301285
2533200,1040.75,0.8,9.5,-6.0,1931.1532,70.29828
2533300,1039.75,0.8,9.5,-6.0,1930.9504,70.29529
2533400,1039.75,0.8,9.5,-6.0,1930.748,70.292305
2533500,1040.25,0.8,9.5,-6.0,1930.5457,70.289345
2533600,1040.25,0.8,9.5,-6.0,1930.3435,70.28639
2533700,1040.25,0.8,9.5,-6.0,1930.1416,70.283455
2533800,1040.25,0.8,9.5,-6.0,1929.9397,70.28053
2533900,1041.75,0.8,9.5,-6.0,1929.7382,70.277626
2534000,1040.25,0.8,9.5,-6.0,1929.5366,70.274734
2534100,1041.25,0.8,9.5,-6.0,1929.3353,70.27186
2534200,1042.25,0.8,9.5,-6.0,1929.1342,70.26899
2534300,1041.25,0.8,9.5,-6.0,1928.9332,70.26614
2534400,1040.75,0.8,9.5,-6.0,1928.7324,70.263306
2534500,1038.75,0.8,9.5,-6.0,1928.5319,70.26048
2534600,1039.0,0.8,9.5,-6.0,1928.3314,70.257675
2534700,1037.75,0.8,9.5,-6.0,1928.1312,70.25488
2534800,1037.5,0.8,9.5,-6.0,1927.9312,70.2521
2534900,1037.75,0.8,9.5,-6.0,1927.7313,70.24934
2535000,1038.25,0.8,9.5,-6.0,1927.5316,70.24658
2535100,1038.5,0.8,9.5,-6.0,1927.332,70.24385
2535200,1038.5,0.8,9.5,-6.0,1927.1328,70.24113
2535300,1039.25,0.8,9.5,-6.0,1926.9336,70.23842
2535400,1039.25,0.8,9.5,-6.0,1926.7346,70.235725
2535500,1036.75,0.8,9.5,-6.0,1926.5359,70.23305
2535600,1035.75,0.8,9.5,-6.0,1926.3374,70.23038
2535700,1036.75,0.8,9.5,-6.0,1926.1389,70.22773
2535800,1037.75,0.8,9.5,-6.0,1925.9408,70.22509
2535900,1037.25,0.8,9.5,-6.0,1925.7428,70.22247
2536000,1036.75,0.8,9.5,-6.0,1925.545,70.219864
2536100,1037.0,0.8,9.5,-6.0,1925.3474,70.21727
2536200,1038.75,0.8,9.5,-6.0,1925.15,70.21469
2536300,1038.25,0.8,9.5,-6.0,1924.9528,70.21213
2536400,1038.0,0.8,9.5,-6.0,1924.7557,70.20957
2536500,1037.25,0.8,9.5,-6.0,1924.559,70.20704
2536600,1037.25,0.8,9.5,-5.5,1924.3623,70.20452
2536700,1036.75,0.8,9.5,-5.5,1924.1659,70.20201
2536800,1036.5,0.8,9.5,-5.5,1923.9697,70.19952
2536900,1036.75,0.8,9.5,-5.5,1923.7738,70.19704
2537000,1038.75,0.8,9.5,-5.5,1923.578,70.19458
2537100,1036.75,0.8,9.5,-5.5,1923.3823,70.19213
2537200,1038.75,0.8,9.5,-5.5,1923.187,70.18969
2537300,1038.5,0.8,9.5,-5.5,1922.9918,70.18727
2537400,1039.25,0.8,9.5,-5.5,1922.7969,70.18487
2537500,1040.75,0.8,9.5,-5.5,1922.6022,70.18248
2537600,1039.75,0.8,9.5,-5.5,1922.4076,70.1801
2537700,1038.25,0.8,9.5,-5.5,1922.2134,70.177734
2537800,1038.5,0.8,9.5,-5.5,1922.0192,70.17539
2537900,1038.25,0.8,9.5,-5.5,1921.8253,70.17306
2538000,1038.75,0.8,9.5,-5.5,1921.6317,70.17074
2538100,1039.75,0.8,9.5,-5.5,1921.4382,70.168434
2538200,1038.25,0.8,9.5,-5.5,1921.245,70.166145
2538300,1037.25,0.8,9.5,-5.5,1921.052,70.16387
2538400,1037.75,0.8,9.5,-5.5,1920.8593,70.16161
2538500,1037.25,0.8,9.5,-5.5,1920.6667,70.15936
2538600,1036.75,0.8,9.5,-5.5,1920.4744,70.157135
2538700,1036.75,0.8,9.5,-5.5,1920.2822,70.154915
2538800,1036.75,0.8,9.5,-5.5,1920.0903,70.15272
2538900,1036.5,0.8,9.5,-5.5,1919.8987,70.15053
2539000,1037.75,0.8,9.5,-5.5,1919.7073,70.14835
2539100,1039.25,0.8,9.5,-5.5,1919.5161,70.1462
2539200,1040.75,0.8,9.5,-5.5,1919.3252,70.14406
2539300,1039.75,0.8,9.5,-5.5,1919.1344,70.14193
2539400,1038.75,0.8,9.5,-5.5,1918.944,70.13982
2539500,1038.75,0.8,9.5,-5.5,1918.7537,70.13772
2539600,1037.75,0.8,9.5,-5.5,1918.5637,70.13563
2539700,1037.25,0.8,9.5,-5.5,1918.3739,70.13356
2539800,1036.25,0.8,9.5,-5.5,1918.1843,70.13151
2539900,1037.75,0.8,9.5,-5.5,1917.9951,70.12946
2540000,1038.25,0.8,9.5,-5.5,1917.806,70.12744
2540100,1040.25,0.8,9.5,-5.5,1917.6172,70.12543
2540200,1041.25,0.8,9.5,-5.5,1917.4286,70.123436
2540300,1041.0,0.8,9.5,-5.5,1917.2404,70.12145
2540400,1042.25,0.8,9.5,-5.5,1917.0522,70.119484
2540500,1043.25,0.8,9.5,-5.5,1916.8644,70.11754
2540600,1043.0,0.8,9.5,-5.5,1916.6768,70.1156
2540700,1044.25,0.8,9.5,-5.5,1916.4895,70.11368
2540800,1044.75,0.8,9.5,-5.5,1916.3024,70.11177
2540900,1044.5,0.8,9.5,-5.5,1916.1155,70.10988
2541000,1045.75,0.8,9.5,-5.5,1915.929,70.108
2541100,1047.25,0.8,9.5,-5.5,1915.7427,70.10614
2541200,1045.75,0.8,9.5,-5.5,1915.5565,70.10429
2541300,1046.75,0.8,9.5,-5.5,1915.3707,70.102455
2541400,1046.75,0.8,9.5,-5.5,1915.1852,70.10064
2541500,1046.25,0.8,9.5,-5.5,1914.9999,70.09883
2541600,1046.25,0.8,9.5,-5.5,1914.8148,70.097046
2541700,1047.25,0.8,9.5,-5.5,1914.63,70.095276
2541800,1048.25,0.8,9.5,-5.5,1914.4456,70.09351
2541900,1047.75,0.8,9.5,-5.5,1914.2612,70.091774
2542000,1046.75,0.8,9.5,-5.5,1914.0773,70.09004
2542100,1048.25,0.8,9.5,-5.5,1913.8936,70.088326
2542200,1049.25,0.8,9.5,-5.5,1913.7101,70.08663
2542300,1049.25,0.8,9.5,-5.5,1913.5269,70.084946
2542400,1050.25,0.8,9.5,-5.5,1913.344,70.083275
2542500,1050.0,0.8,9.5,-5.5,1913.1613,70.08163
2542600,1051.25,0.8,9.5,-5.5,1912.9789,70.07999
2542700,1050.25,0.8,9.5,-5.5,1912.7969,70.07836
2542800,1051.25,0.8,9.5,-5.5,1912.615,70.07675
2542900,1051.5,0.8,9.5,-5.5,1912.4335,70.07516
2543000,1051.5,0.8,9.5,-5.5,1912.2522,70.07358
2543100,1051.25,0.8,9.5,-5.5,1912.0712,70.072014
2543200,1049.75,0.8,9.5,-5.5,1911.8904,70.070465
2543300,1048.75,0.8,9.5,-5.5,1911.71,70.06893
2543400,1049.75,0.8,9.5,-5.5,1911.5298,70.06741
2543500,1050.0,0.8,9.5,-5.5,1911.3499,70.06591
2543600,1049.75,0.8,9.5,-5.5,1911.1703,70.06442
2543700,1049.75,0.8,9.5,-5.5,1910.991,70.06295
2543800,1049.75,0.8,9.5,-5.5,1910.8119,70.06149
2543900,1048.75,0.8,9.5,-5.5,1910.6332,70.06005
2544000,1050.25,0.8,9.5,-5.5,1910.4547,70.05862
2544100,1048.75,0.8,9.5,-5.5,1910.2765,70.057205
2544200,1049.75,0.8,9.5,-5.5,1910.0986,70.05581
2544300,1050.0,0.8,9.5,-5.5,1909.921,70.05443
2544400,1049.25,0.8,9.5,-5.5,1909.7438,70.05306
2544500,1048.25,0.8,9.5,-5.5,1909.5668,70.051704
2544600,1048.75,0.8,9.5,-5.5,1909.39,70.05037
2544700,1050.75,0.8,9.5,-5.5,1909.2136,70.04905
2544800,1049.75,0.8,9.5,-5.5,1909.0375,70.047745
2544900,1050.0,0.8,9.5,-5.5,1908.8617,70.04645
2545000,1050.75,0.8,9.5,-5.5,1908.6862,70.04517
2545100,1051.75,0.8,9.5,-5.5,1908.511,70.043915
2545200,1050.75,0.8,9.5,-5.5,1908.336,70.04266
2545300,1050.75,0.8,9.5,-5.5,1908.1614,70.041435
2545400,1051.0,0.8,9.5,-5.5,1907.987,70.04022
2545500,1049.75,0.8,9.5,-5.5,1907.8131,70.03902
2545600,1050.0,0.8,9.5,-5.5,1907.6394,70.037834
2545700,1050.75,0.8,9.5,-5.5,1907.466,70.03667
2545800,1051.75,0.8,9.5,-5.5,1907.2928,70.035515
2545900,1050.75,0.8,9.5,-5.5,1907.1201,70.03437
2546000,1051.75,0.8,9.5,-5.5,1906.9476,70.03325
2546100,1052.25,0.8,9.5,-5.5,1906.7755,70.03214
2546200,1053.25,0.8,9.5,-5.5,1906.6036,70.031044
2546300,1053.25,0.8,9.5,-5.5,1906.4321,70.02997
2546400,1051.25,0.8,9.5,-5.5,1906.2609,70.02891
2546500,1051.5,0.8,9.5,-5.5,1906.09,70.02786
2546600,1051.25,0.8,9.5,-5.5,1905.9194,70.026825
2546700,1050.75,0.8,9.5,-5.5,1905.7491,70.02581
2546800,1051.75,0.8,9.5,-5.5,1905.5792,70.02481
2546900,1050.75,0.8,9.5,-5.5,1905.4097,70.02383
2547000,1050.75,0.8,9.5,-5.5,1905.2404,70.02286
2547100,1050.75,0.8,9.5,-5.5,1905.0713,70.021904
2547200,1051.75,0.8,9.5,-5.5,1904.9027,70.020966
2547300,1053.75,0.8,9.5,-5.5,1904.7344,70.020035
2547400,1054.25,0.8,9.5,-5.5,1904.5664,70.01913
2547500,1055.75,0.8,9.5,-5.5,1904.3987,70.018234
2547600,1053.25,0.8,9.5,-5.5,1904.2313,70.01736
2547700,1054.25,0.8,9.5,-5.5,1904.0643,70.016495
2547800,1054.25,0.8,9.5,-5.5,1903.8977,70.01565
2547900,1055.25,0.8,9.5,-5.5,1903.7313,70.01482
2548000,1055.0,0.8,9.5,-5.5,1903.5653,70.01401
2548100,1055.25,0.8,9.5,-5.5,1903.3997,70.01321
2548200,1054.25,0.8,9.5,-5.5,1903.2344,70.01242
2548300,1055.25,0.8,9.5,-5.5,1903.0693,70.01165
2548400,1055.25,0.8,9.5,-5.5,1902.9047,70.010895
2548500,1054.75,0.8,9.5,-5.5,1902.7404,70.01016
2548600,1054.5,0.8,9.5,-5.5,1902.5764,70.00944
2548700,1056.75,0.8,9.5,-5.5,1902.4127,70.00873
2548800,1056.75,0.8,9.5,-5.5,1902.2494,70.00804
2548900,1057.75,0.8,9.5,-5.5,1902.0865,70.00736
2549000,1055.75,0.8,9.5,-5.5,1901.9238,70.0067
2549100,1055.25,0.8,9.5,-5.5,1901.7616,70.00606
2549200,1055.25,0.8,9.5,-5.5,1901.5997,70.00543
2549300,1055.25,0.8,9.5,-5.5,1901.4381,70.004814
2549400,1055.5,0.8,9.5,-5.5,1901.277,70.00422
2549500,1057.25,0.8,9.5,-5.5,1901.1161,70.00364
2549600,1056.25,0.8,9.5,-5.5,1900.9556,70.00307
2549700,1057.75,0.8,9.5,-5.5,1900.7954,70.00252
2549800,1058.25,0.8,9.5,-5.5,1900.6356,70.00198
2549900,1058.5,0.8,9.5,-5.5,1900.4762,70.001465
2550000,1059.75,0.8,9.5,-5.5,1900.3171,70.00096
2550100,1060.0,0.8,9.5,-5.5,1900.1583,70.00047
2550200,1060.0,0.8,9.5,-5.5,1900.0,70.0
2550300,1059.75,0.8,9.5,-5.5,1899.842,69.99954
2550400,1061.25,0.8,9.5,-5.5,1899.6843,69.9991
2550500,1061.25,0.8,9.5,-5.5,1899.5271,69.99868
2550600,1060.75,0.8,9.5,-5.5,1899.3701,69.99827
2550700,1058.75,0.8,9.5,-5.5,1899.2136,69.99787
2550800,1058.75,0.8,9.5,-5.5,1899.0575,69.9975
2550900,1058.75,0.8,9.5,-5.5,1898.9017,69.99713
2551000,1057.75,0.8,9.5,-5.5,1898.7463,69.99678
2551100,1058.25,0.8,9.5,-5.5,1898.5914,69.99645
2551200,1059.25,0.8,9.5,-5.5,1898.4368,69.99613
2551300,1057.75,0.8,9.5,-5.5,1898.2826,69.995834
2551400,1058.0,0.8,9.5,-5.5,1898.1289,69.995544
2551500,1060.25,0.8,9.5,-5.5,1897.9755,69.99528
2551600,1060.5,0.8,9.5,-5.5,1897.8225,69.99502
2551700,1060.5,0.8,9.5,-5.5,1897.67,69.99478
2551800,1061.75,0.8,9.5,-5.5,1897.518,69.99455
2551900,1062.25,0.8,9.5,-5.5,1897.3662,69.99435
2552000,1060.75,0.8,9.5,-5.5,1897.215,69.99415
2552100,1059.25,0.8,9.5,-5.5,1897.0641,69.99397
2552200,1060.75,0.8,9.5,-5.5,1896.9137,69.993805
2552300,1061.0,0.8,9.5,-5.5,1896.7638,69.99365
2552400,1061.75,0.8,9.5,-5.5,1896.6143,69.99352
2552500,1061.5,0.8,9.5,-5.5,1896.4652,69.9934
2552600,1060.25,0.8,9.5,-5.5,1896.3167,69.99329
2552700,1060.25,0.8,9.5,-5.5,1896.1685,69.99321
2552800,1058.75,0.8,9.5,-5.5,1896.0209,69.99313
2552900,1058.75,0.8,9.5,-5.5,1895.8737,69.99307
2553000,1059.25,0.8,9.5,-5.5,1895.7269,69.99303
2553100,1059.0,0.8,9.5,-5.5,1895.5806,69.993
2553200,1059.75,0.8,9.5,-5.5,1895.4348,69.99298
2553300,1060.25,0.8,9.5,-5.5,1895.2896,69.99297
2553400,1058.75,0.8,9.5,-5.5,1895.1447,69.99299
2553500,1057.75,0.8,9.5,-5.5,1895.0004,69.99302
2553600,1056.75,0.8,9.5,-5.5,1894.8564,69.99306
2553700,1055.25,0.8,9.5,-5.5,1894.7131,69.99312
2553800,1052.75,0.8,9.5,-5.5,1894.5703,69.99319
2553900,1052.75,0.8,9.5,-5.5,1894.428,69.99327
2554000,1053.75,0.8,9.5,-5.5,1894.2861,69.99337
2554100,1053.25,0.8,9.5,-5.5,1894.1448,69.993484
2554200,1053.75,0.8,9.5,-5.5,1894.004,69.993614
2554300,1054.0,0.8,9.5,-5.5,1893.8638,69.99376
2554400,1054.0,0.8,9.5,-5.5,1893.724,69.99391
2554500,1054.0,0.8,9.5,-5.5,1893.5848,69.99409
2554600,1054.0,0.8,9.5,-5.5,1893.4462,69.99427
2554700,1053.75,0.8,9.5,-5.5,1893.308,69.99447
2554800,1052.75,0.8,9.5,-5.5,1893.1704,69.99469
2554900,1052.75,0.8,9.5,-5.5,1893.0333,69.99491
2555000,1052.25,0.8,9.5,-5.5,1892.8969,69.995155
2555100,1052.75,0.8,9.5,-5.5,1892.7609,69.995415
2555200,1053.0,0.8,9.5,-5.5,1892.6255,69.99568
2555300,1051.75,0.8,9.5,-5.5,1892.4906,69.995964
2555400,1051.75,0.8,9.5,-5.5,1892.3563,69.99626
2555500,1049.75,0.8,9.5,-5.5,1892.2227,69.996574
2555600,1050.0,0.8,9.5,-5.5,1892.0895,69.9969
2555700,1051.25,0.8,9.5,-5.5,1891.957,69.997246
2555800,1052.75,0.8,9.5,-5.5,1891.8251,69.9976
2555900,1052.75,0.8,9.5,-5.5,1891.6936,69.99796
2556000,1054.75,0.8,9.5,-5.5,1891.5629,69.998344
2556100,1054.25,0.8,9.5,-5.5,1891.4327,69.99874
2556200,1054.25,0.8,9.5,-5.5,1891.3031,69.999146
2556300,1055.25,0.8,9.5,-5.5,1891.1741,69.999565
2556400,1056.75,0.8,9.5,-5.5,1891.0458,70.00001
2556500,1057.25,0.8,9.5,-5.5,1890.918,70.00045
2556600,1058.25,0.8,9.5,-5.5,1890.7908,70.000916
2556700,1057.25,0.8,9.5,-5.5,1890.6643,70.00139
2556800,1056.25,0.8,9.5,-5.5,1890.5383,70.00188
2556900,1056.25,0.8,9.5,-5.5,1890.4131,70.00238
2557000,1057.25,0.8,9.5,-5.5,1890.2885,70.0029
2557100,1056.75,0.8,9.5,-5.5,1890.1644,70.003426
2557200,1056.75,0.8,9.5,-5.5,1890.041,70.00397
2557300,1056.75,0.8,9.5,-5.5,1889.9182,70.004524
2557400,1055.25,0.8,9.5,-5.5,1889.7961,70.0051
2557500,1055.0,0.8,9.5,-5.5,1889.6747,70.00568
2557600,1055.25,0.8,9.5,-5.5,1889.554,70.00627
2557700,1054.75,0.8,9.5,-5.5,1889.4338,70.00688
2557800,1054.75,0.8,9.5,-5.5,1889.3143,70.00751
2557900,1054.75,0.8,9.5,-5.5,1889.1956,70.00814
2558000,1055.75,0.8,9.5,-5.5,1889.0774,70.00879
2558100,1054.25,0.8,9.5,-5.5,1888.96,70.009445
2558200,1052.75,0.8,9.5,-5.5,1888.8431,70.01012
2558300,1052.25,0.8,9.5,-5.5,1888.727,70.0108
2558400,1053.25,0.8,9.5,-5.5,1888.6117,70.011505
2558500,1054.25,0.8,9.5,-5.5,1888.497,70.012215
2558600,1054.25,0.8,9.5,-5.5,1888.3829,70.01294
2558700,1055.75,0.8,9.5,-5.5,1888.2697,70.01368
2558800,1054.25,0.8,9.5,-5.5,1888.1571,70.014435
2558900,1055.75,0.8,9.5,-5.5,1888.0452,70.0152
2559000,1055.75,0.8,9.5,-5.5,1887.934,70.01597
2559100,1054.25,0.8,9.5,-5.5,1887.8235,70.01676
2559200,1054.5,0.8,9.5,-5.5,1887.7137,70.01756
2559300,1055.25,0.8,9.5,-5.5,1887.6047,70.01837
2559400,1056.25,0.8,9.5,-5.5,1887.4963,70.019196
2559500,1055.75,0.8,9.5,-5.5,1887.3888,70.020035
2559600,1054.75,0.8,9.5,-5.5,1887.282,70.02089
2559700,1054.75,0.8,9.5,-5.5,1887.1759,70.02175
2559800,1055.25,0.8,9.5,-5.5,1887.0706,70.02263
2559900,1056.75,0.8,9.5,-5.5,1886.966,70.02351
2560000,1058.25,0.8,9.5,-5.5,1886.862,70.024414
2560100,1058.0,0.8,9.5,-5.5,1886.7589,70.02533
2560200,1056.75,0.8,9.5,-5.5,1886.6566,70.02625
2560300,1057.0,0.8,9.5,-5.5,1886.555,70.02719
2560400,1057.0,0.8,9.5,-5.5,1886.4542,70.02814
2560500,1056.25,0.8,9.5,-5.5,1886.3541,70.0291
2560600,1054.75,0.8,9.5,-5.5,1886.2549,70.030075
2560700,1055.0,0.8,9.5,-5.5,1886.1564,70.03106
